V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0.3465503683,0.3714812974,0.413674814,0.4975065372,0.5561532286,0.55140947668,0.64750516312,1.0614228419,1.658930555,2.38714651,3.10855367,4.05897011,4.52054591,4.74939983,4.22833131,3.55801683,2.70854332,1.896421155,1.192666229,0.8252506728,0.66496684797
0.4054574541,0.3149269724,0.332538002,0.4616981077,0.4589236142,0.73358960497,0.7905911414,1.178075927,1.654653241,2.29619208,3.16757568,3.97921101,4.44795642,4.70315268,4.08203506,3.64023767,2.69398884,1.730122974,1.1608835142,0.7990014358,0.57182619365
0.3285434492,0.3718018425,0.2593802848,0.6528351107,0.4019739371,0.51838271961,0.76412797742,0.9621006955,1.598665297,2.38863726,3.14444197,3.93885825,4.40954525,4.73223751,4.2887548,3.63756482,2.73847289,1.828523183,1.303524582,0.8723628778,0.4475255592
0.2967015011,0.3638406873,0.4540540804,0.5457988761,0.4284758394,0.62795308881,0.76175945104,1.1527937647,1.696805505,2.36941957,3.12680438,4.07431295,4.40962643,4.67230107,4.20643265,3.64080218,2.55134024,1.825850376,1.0221226744,0.8453053036,0.71520637429
0.2688711476,0.4727071828,0.494299531,0.4200063099,0.3961558444,0.54139203102,0.6797329784,0.943491315,1.55458347,2.25473847,3.11480915,4.04260001,4.51963208,4.74555686,4.22308321,3.61260713,2.59653107,1.723436811,1.2385151448,0.8206076938,0.53251683796
0.3829977671,0.2933405234,0.3890835308,0.5130381172,0.554502729,0.57551856558,0.8712543281,0.9400193959,1.422138785,2.35818778,3.07693823,4.03679543,4.59731142,4.73618153,4.25521031,3.55837853,2.65890452,1.6919516,1.351551712,0.829727068,0.68989605471
0.2763138583,0.3608915694,0.5640498462,0.3923079005,0.4622113237,0.52528201993,0.72112192912,1.009994405,1.759678612,2.28418858,3.18868246,3.9536725,4.48078208,4.76000189,4.28084198,3.64432843,2.67671276,1.905833008,1.0988548726,0.7963651338,0.70909772255
0.3305855977,0.423017535,0.5830146416,0.3914566813,0.451174989,0.65089419721,0.84901874132,1.0881722857,1.638835327,2.34112298,3.19595751,4.06581081,4.51614259,4.64478048,4.15939354,3.59189472,2.68515789,1.851945264,1.2796675038,0.8126744618,0.48715960306
0.384111632,0.3533108356,0.4030003156,0.5606330937,0.515272451,0.5640067971,0.6680311502,1.124463718,1.539346555,2.46520374,3.20616565,4.04540285,4.4918024,4.68094131,4.30804971,3.59802022,2.59536526,1.760637359,1.3135098708,0.888302519,0.6605487968
0.3389388791,0.4276160706,0.4625458398,0.6385704205,0.400373941,0.62299779508,0.61745493124,1.0032661707,1.600651728,2.28318527,3.01465809,4.02361797,4.48293518,4.62392169,4.35823315,3.60460481,2.69103583,1.868758276,1.1974548938,0.8336510868,0.65969010819
0.431896987,0.343798048,0.6259507058,0.713520094,0.5401191219,0.70462273465,0.71563955364,1.2381825816,1.59844187,2.33436777,3.20456527,4.12835087,4.49943118,4.60926553,4.15910081,3.67657716,2.63053495,1.793564961,1.1848659896,0.780787016,0.55507610812
0.4145761453,0.3657418093,0.3991372868,0.3700637131,0.4858262561,0.7629978286,0.6652762237,1.224888174,1.518256143,2.38092337,3.12015895,4.07943518,4.46435906,4.63059563,4.15353594,3.52528431,2.69079609,1.730772924,1.1661566098,0.883643333,0.61275235451
0.3690958854,0.417105487,0.6370597822,0.5180600762,0.5195617384,0.67974547407,0.65562413164,1.1154340989,1.640586099,2.38204062,3.12459472,4.08106396,4.45571084,4.57190238,4.28461967,3.69203737,2.57467305,1.79074574,1.3065100344,0.7936232608,0.55530843684
0.392986387,0.428612431,0.4270517828,0.6214965765,0.4479190566,0.5029543769,0.68704867826,0.8030280751,1.605278385,2.3349771,3.12180811,4.0431282,4.46403811,4.74025994,4.26497134,3.65901276,2.7006263,1.810215297,1.2171439032,0.832891528,0.62557875899
0.3727825909,0.3928007669,0.5036524792,0.5194429939,0.3868471448,0.491262108,1.0266439476,1.1151573932,1.598145391,2.32459832,3.1117016,3.94943996,4.54673011,4.64207108,4.07592955,3.53241336,2.62832111,1.870598396,1.2479546442,0.8066097186,0.59452510936
0.3249337715,0.3511574097,0.5848596282,0.3254087168,0.4666687872,0.52685938371,0.62929985312,1.1837249947,1.670048487,2.35430041,3.24954473,4.05504239,4.51015501,4.63371146,4.18701975,3.60436939,2.60799441,1.849154589,1.4488429246,0.8037663288,0.63648660676
0.377602561,0.4363875769,0.6048660386,0.6518230857,0.538262162,0.71830839935,0.911637823,0.9385609423,1.770565084,2.36449616,3.12954236,4.00296219,4.53709887,4.64224582,4.37498121,3.56848474,2.65713759,1.96594386,1.1783824078,0.82313026,0.60328135014
0.3851570128,0.3838734026,0.6279204336,0.4463280771,0.4354478469,0.7096229407,0.76326042502,1.011109987,1.504912207,2.28515137,3.1395147,4.06613575,4.52294274,4.68537699,4.35465036,3.69988147,2.65918888,1.82266156,1.0920840128,0.8025354296,0.62008033967
0.315034091,0.5580327321,0.51418072,0.490039497,0.4796370089,0.52867037351,0.65721026164,1.008442241,1.485686227,2.4391616,3.12077221,4.05179676,4.48607091,4.72092459,4.27610988,3.51921566,2.58666815,1.870037807,1.0573850496,0.8569837858,0.55657587199
0.3010965671,0.3347614011,0.3071158672,0.4367357431,0.4981983068,0.63627171272,0.73214557802,0.9056749475,1.721637076,2.27841238,3.21058095,3.99624343,4.49428842,4.71887711,4.23110579,3.63086229,2.65577675,1.714305168,1.1890429166,0.8873601248,0.4937888945
0.2968999905,0.3732915622,0.3413025662,0.3555892773,0.4391754774,0.53485169031,0.73410526522,1.3241163133,1.749559881,2.34201663,3.20910652,3.99760422,4.40955743,4.65049595,4.25243594,3.63527772,2.75737783,1.949914865,1.1310995376,0.849887302,0.6538435012
0.3506391258,0.2537354168,0.3805662102,0.6378468897,0.4074991677,0.44864592441,0.7969828368,1.2259153756,1.548851788,2.32677957,3.09921075,4.02233009,4.49089681,4.73993488,4.19179268,3.55863429,2.60907069,1.771783892,1.3111130624,0.8247550848,0.5693682815
0.4064286526,0.4012506107,0.5143609856,0.5403561033,0.3621398609,0.66125827273,0.80785257962,1.2449856826,1.545634676,2.33418496,3.17405465,4.0228176,4.46525664,4.63317925,4.24817057,3.63711378,2.61331981,1.802822325,1.3240877486,0.7916287002,0.785077365
0.4424938045,0.4056808986,0.5114313296,0.4309157264,0.4359989986,0.69291476517,0.85435115232,1.1559694301,1.575511412,2.42901449,3.20683989,4.01362106,4.43985222,4.65463077,4.31307887,3.59111863,2.65801096,1.854727683,1.2337995164,0.7940943876,0.67249260586
0.2698846602,0.4422823104,0.389192991,0.5607711655,0.5676102241,0.46502084095,0.62531154172,1.2443087376,1.646447704,2.36533715,3.14084718,3.9845894,4.52525406,4.75075655,4.16234656,3.61192093,2.61388847,1.771934181,1.2762391176,0.840467278,0.73815775469
0.3731591689,0.2716080613,0.4988773192,0.4031739683,0.5497459655,0.65779443112,0.7082924101,1.1461689107,1.639160302,2.33226356,3.06597052,4.05049662,4.5608014,4.68164013,4.25903675,3.57521158,2.68871643,1.699848161,1.357360264,0.851053102,0.70259350566
0.4153455276,0.4600655114,0.4458470736,0.4062341288,0.4943897168,0.66485309987,0.75852351052,0.9419437493,1.608483377,2.32791304,3.15614505,4.02885,4.58151808,4.59250532,4.32985549,3.64823172,2.54421931,1.889840554,1.1189634654,0.832741157,0.42199683091
0.3507380758,0.4241197693,0.685691941,0.5318917183,0.4125397044,0.52670362097,0.76374219862,1.0257579511,1.631677938,2.34665144,3.14377591,4.06695231,4.48148889,4.60999262,4.1553112,3.66486196,2.5903851,1.880387992,1.3755623666,0.832517723,0.55057818115
0.4152321268,0.4549516612,0.4013580562,0.5335957062,0.3521684055,0.52689180173,0.8025903303,1.1403598725,1.776329209,2.40615719,3.11937898,3.91419714,4.4250907,4.67717565,4.1754836,3.57958247,2.54775333,1.754373616,1.1863090822,0.778601536,0.62760394397
0.246557619,0.4099275254,0.591522644,0.457719987,0.3606446434,0.6682354414,0.73030624134,1.3268711795,1.701598792,2.2871012,3.1671248,4.0126624,4.40449605,4.59766009,4.27583347,3.60853301,2.67706219,1.633798488,1.2590533414,0.784617528,0.6327028597
0.3055394446,0.4228057386,0.6319492518,0.6329203912,0.4167331538,0.58509249247,0.80443704334,1.0397881238,1.661672529,2.31550734,3.09407212,3.97529104,4.41363572,4.60615406,4.05045212,3.57803066,2.56061816,1.907132804,1.2085361114,0.7807829358,0.68207690996
0.4125209969,0.3295989787,0.4358614468,0.4085024732,0.480484857,0.59504977809,0.6708404319,1.1022429376,1.598961814,2.30404001,3.10860649,4.05106536,4.49464617,4.69059277,4.19900301,3.59011149,2.63014493,1.744555538,1.2540971938,0.7936476038,0.50154712058
0.4326491887,0.4834921901,0.6518354928,0.5139129873,0.6486739998,0.7297635454,0.87054304634,1.1158478153,1.573435667,2.37054869,3.23812196,4.02800503,4.56153648,4.58965,4.09844176,3.57864422,2.71436433,1.874827038,1.2438886142,0.8258924788,0.7356828946
0.2871069765,0.4068778019,0.5059126712,0.4513560192,0.5703816008,0.59751332147,0.7549915657,1.0486323854,1.651655249,2.45036892,3.12985108,4.06654213,4.54625101,4.68831001,4.21330168,3.68910869,2.70609394,1.738515252,1.1082179736,0.845443396,0.59546793308
0.3326517029,0.288815721,0.514703548,0.3548632602,0.5001952021,0.60761447359,0.69080154642,0.9958153526,1.66318351,2.27545916,3.0950145,4.00283214,4.5586931,4.60987476,4.14459931,3.55738721,2.67340623,1.847472823,1.374359498,0.80545611,0.72489445006
0.3070688847,0.5765064108,0.5485501694,0.5870055007,0.432119885,0.69593633227,0.6448137725,1.1619039417,1.599225873,2.35181036,3.18070854,4.0501556,4.5330939,4.60557727,4.26281832,3.68072036,2.64539007,1.709117816,1.340713234,0.9329530546,0.68326990198
0.3751212232,0.3545580476,0.487252846,0.4807742617,0.4729970516,0.65517438955,0.64456780874,1.3603402582,1.60853212,2.38219477,3.18253647,3.97052624,4.50196191,4.67777245,4.26734377,3.66445162,2.67453554,1.650124043,1.2251615362,0.867126788,0.49049356985
0.2877752175,0.4123597671,0.6115262598,0.2958080079,0.4442852776,0.61452560183,0.58987465252,1.0096855444,1.514644961,2.30045739,3.15046609,4.01940547,4.52249991,4.70234443,4.23102454,3.65578334,2.69659682,1.898208448,1.2072204886,0.8068534338,0.66476950582
0.3024054255,0.3744458329,0.5674963296,0.5529887683,0.5035535202,0.62287760135,0.75720252642,1.1718114801,1.556772916,2.33545215,3.11112881,4.115531,4.52728483,4.68681922,4.16034419,3.63503403,2.49719656,1.809431397,1.296407168,0.8364132698,0.54216340421
0.2989412821,0.5111526688,0.4258111216,0.4996000771,0.4715760444,0.67009943155,0.5686806771,1.1396317109,1.500671301,2.38913272,3.14737075,4.04402992,4.49047022,4.6039565,4.17276588,3.64707809,2.65682478,1.964408469,1.2315446966,0.8522148806,0.65321682752
0.3331931931,0.3780054071,0.5855072986,0.5562674061,0.4675995386,0.78609173061,0.61993034272,0.9760781255,1.588400382,2.4533749,3.14724491,4.09344932,4.58280188,4.68449972,4.21683576,3.6135538,2.55735217,1.694205902,1.2740141726,0.8636537204,0.63490212016
0.2405724089,0.4030135939,0.4682679612,0.5113070188,0.5535471599,0.58392028426,0.7860960647,1.2518064867,1.697329521,2.28205187,3.07114569,4.11606301,4.52560734,4.55459789,4.23963197,3.5776409,2.51659325,1.748528335,1.1734483352,0.827468604,0.64005568925
0.3202578411,0.5134255491,0.5637677256,0.4568367723,0.5604149832,0.6408606273,0.73928617794,1.0671951342,1.6841886,2.28461919,3.16720617,4.0875471,4.53838667,4.65785631,4.19499782,3.56368342,2.66895828,1.944719365,1.294998828,0.8404185458,0.61113949173
0.3211007212,0.370178263,0.2352668888,0.4958241447,0.4913594782,0.60485786379,0.83309575134,1.1717266354,1.494236928,2.28446896,3.16431384,4.02681881,4.47659817,4.75015119,4.25192401,3.63825125,2.68226564,1.742443332,1.337528767,0.852885109,0.64787330986
0.4536188116,0.4105572267,0.3693922826,0.5723668443,0.4764472276,0.62223847318,0.7139486428,1.1878694178,1.554083817,2.40640495,3.14824423,4.0489087,4.5351735,4.71885686,4.10169154,3.57989921,2.56787295,1.932772813,1.2300578868,0.8196409368,0.65776007649
0.3071800376,0.3845984998,0.459360691,0.6799715961,0.5421038299,0.55723071082,0.6516073958,1.1876234323,1.587360419,2.38950251,3.10660778,4.08455322,4.56372579,4.52816582,4.20708654,3.53774697,2.65745854,1.989585213,1.3330725872,0.857284347,0.59359879075
0.3391891903,0.3361602394,0.493520245,0.5340770583,0.5381275715,0.54889670159,0.900396935,0.8797805151,1.696301809,2.30587623,3.07839242,4.09207643,4.49725407,4.67633483,4.21164847,3.60786693,2.61704056,1.950808483,1.2035227408,0.8133853236,0.6010057318
0.4537438214,0.3494852324,0.6513120562,0.4220055285,0.5037152434,0.65968255629,0.82087102572,1.2099099901,1.605753641,2.35752165,3.17781632,4.0115494,4.4750504,4.63472297,4.26088104,3.65578743,2.68208283,1.640801563,1.1697355056,0.8170452908,0.7172337567
0.3609148345,0.3857367018,0.4484805218,0.3956701601,0.4991137115,0.57080950721,0.69572104654,1.2121521197,1.660636644,2.23947711,3.13924679,3.99792532,4.43471796,4.63803754,4.20582735,3.65538923,2.65647941,1.838905944,1.376037517,0.792396459,0.65610755426
0.356523762,0.4196357628,0.507852795,0.5542604546,0.5546149884,0.66549500237,0.67543608326,1.0056416373,1.565542956,2.35274862,3.14307321,4.09037032,4.50146241,4.68943104,4.23496849,3.56498738,2.68193252,1.85033672,1.3049224458,0.824629163,0.53641153515
0.3098245832,0.4780613377,0.5919149698,0.6106556192,0.5371395404,0.62663354381,0.66840580766,0.9751440802,1.537043436,2.38464427,3.23016447,4.0821161,4.48633091,4.65090621,4.18114215,3.61517852,2.64393574,1.82250321,1.2412242858,0.8603715578,0.61579745744
0.3921467745,0.3558388837,0.4362276276,0.3941329487,0.5421318151,0.55177150931,0.75410908402,0.9515303257,1.679334437,2.39159852,3.0998809,4.11557559,4.58312254,4.75612662,4.21709557,3.68899504,2.74458219,1.914818202,1.1732612132,0.7912428148,0.52617522159
0.3130293668,0.3554273066,0.5065188546,0.4474747023,0.4322713176,0.47532003662,0.71932822864,1.0741872368,1.682027627,2.39193972,3.23836568,4.04473265,4.52695593,4.64773762,4.32473714,3.65879732,2.5666504,1.912060248,1.1902773356,0.7913809418,0.63960770535
0.3346867592,0.3813794903,0.4655087026,0.3974216838,0.4325806755,0.59667555702,0.77783337002,1.2403916689,1.519921624,2.35949574,3.14106655,4.04374958,4.41545941,4.62520139,4.27127976,3.5410252,2.59412645,1.777113305,1.2382914462,0.7914784062,0.46763695932
0.3426856175,0.4459047101,0.555057282,0.4682689319,0.4559079675,0.58684404537,0.72112618842,0.9225309733,1.565079843,2.33813722,3.13524546,3.96621625,4.5002638,4.65185238,4.19518047,3.62532984,2.56502971,1.837264803,1.219366392,0.765891253,0.57037715666
0.3616058078,0.4025663635,0.3466053,0.6433098436,0.5910379212,0.61663538199,0.51802824402,1.016652223,1.623923397,2.35129847,3.13617576,4.07139227,4.46221831,4.70538275,4.24981172,3.64733828,2.76297145,1.91551295,1.2179555562,0.90503835,0.66571891717
0.3543684379,0.4172354247,0.5185333006,0.4205625283,0.381286298,0.58095641747,0.87772594882,0.933401801,1.612159532,2.38574901,3.09726897,4.12242433,4.53279715,4.62784567,4.36576024,3.50680174,2.62722018,1.975408631,1.3794581984,0.7987577248,0.614912504
0.4083102408,0.4513387047,0.475974754,0.221191589,0.5674255073,0.65833509515,0.72995663464,1.0845127802,1.623545642,2.3141222,3.14302041,4.10153705,4.53550658,4.6964788,4.24405156,3.66884287,2.53507165,1.751075258,1.3656301998,0.7950408154,0.71927140955
0.337425289,0.4219183309,0.524247974,0.3877416232,0.3481288634,0.70371063132,0.54075450172,1.1075256848,1.757554121,2.38340125,3.11835939,4.07483277,4.52167519,4.49904484,4.18094695,3.60079877,2.6988673,1.858143978,1.3175419808,0.8949358978,0.6231376751
0.299853979,0.4583886154,0.4505251128,0.6827624331,0.3374585096,0.7394548867,0.64815308472,1.1303253983,1.452295742,2.40170507,3.14392615,4.03070204,4.4892638,4.5415383,4.03700262,3.6084354,2.70328695,1.830213005,1.1385135992,0.81756925,0.61792210578
0.4333737753,0.4324666643,0.4071157542,0.4331932595,0.3531418419,0.63036522388,0.80544568112,1.066363631,1.643348443,2.28974967,3.18800393,4.0657418,4.44641678,4.62583881,4.27879874,3.59606638,2.55265644,1.653893702,1.1609647472,0.803319408,0.66075739832
0.3155293867,0.4141126322,0.4693323938,0.5390627696,0.5054588693,0.61264307553,0.6926751882,1.0330656091,1.708752082,2.319346,3.14425942,3.97312602,4.48456393,4.62995781,4.26802622,3.62532162,2.59370796,1.833844513,1.3390971868,0.865091731,0.61531245991
0.3108268064,0.326150703,0.5117917164,0.2726314163,0.4085556831,0.51493515261,0.61568690842,1.0569214407,1.680853675,2.32208796,3.13310062,4.02433283,4.50625128,4.66247107,4.28804008,3.6131963,2.63645743,1.887996331,1.2021551762,0.8245804388,0.61291738351
0.3863200512,0.4405522484,0.39050575,0.4718785138,0.2974834124,0.55747795735,0.53692715756,1.2254762109,1.484552939,2.34565221,3.12744624,4.04297398,4.43011152,4.6284304,4.07902901,3.60122117,2.57961241,1.929482529,1.2275795702,0.7717772528,0.56931457476
0.32422684,0.4845024482,0.5578707466,0.5600505931,0.5002747397,0.5570197273,0.76723452912,1.0457397294,1.694798816,2.37138555,3.07409481,3.99696647,4.44703,4.66320612,4.23030129,3.50741127,2.63671737,1.666425223,1.2513272386,0.7945818324,0.57127732448
0.3606791874,0.4736968401,0.4822714138,0.502502018,0.4428075099,0.51384391965,0.87136438658,1.1283759925,1.513568506,2.46444,3.17041914,4.09331947,4.4672675,4.63060776,4.17042606,3.61211591,2.7158754,1.888386219,1.2938897084,0.8494688778,0.62261439655
0.3183886779,0.4230260701,0.6116336018,0.4346388961,0.574381924,0.54177435001,0.77319665644,1.2162150031,1.521574839,2.35444665,3.11720172,4.044761,4.43436845,4.54742016,4.13742974,3.64232158,2.66956357,1.841798102,1.2745096796,0.8255310098,0.8030052447
0.3325906421,0.5487684493,0.3973223446,0.5133804981,0.4458399927,0.55638598308,0.72675378244,1.250101312,1.662830133,2.40025886,3.17596396,4.09228769,4.58241985,4.65593897,4.23113832,3.67920543,2.73203846,1.722348108,1.131595899,0.9112858418,0.53553702945
0.3219661645,0.4093729878,0.5240164226,0.4728708403,0.6273394677,0.46825828371,0.74374696672,1.0984088017,1.683238033,2.3183549,3.1291443,4.02510485,4.42858424,4.63427996,4.22585316,3.54738213,2.67256136,1.774907614,1.2118588476,0.8389359166,0.76121775391
0.3602297963,0.4430226618,0.6277563942,0.6584109916,0.4201793058,0.61984638187,0.6355356238,1.1731933761,1.553348524,2.3106816,3.03267345,4.03755901,4.4832397,4.75316545,4.18190987,3.59962083,2.67326401,1.868766361,1.2341152898,0.7423839394,0.57555851909
0.3708518095,0.3371069238,0.4008556528,0.68452118,0.3718556502,0.50425977479,0.71405692336,1.1189692663,1.519422026,2.32823795,3.11099878,4.0614401,4.45352946,4.70467206,4.2550477,3.69918697,2.74954614,1.832711254,1.322458421,0.8260590216,0.70834179928
0.2493608876,0.3825407875,0.5666798558,0.4415052765,0.5468810027,0.49495983721,0.8347647618,0.9462982459,1.643088341,2.37106461,3.12256769,4.08803465,4.47923029,4.60478526,4.15629405,3.56928508,2.68378497,1.871723559,1.3029515736,0.7883343918,0.6099888344
0.4260210732,0.2993475347,0.6143635396,0.5426734128,0.4735439161,0.47826132718,0.7618878645,1.1130992961,1.484179154,2.36767273,3.18411649,4.03391132,4.50830274,4.66316958,4.22530503,3.66231097,2.5679503,1.689400509,1.3664224868,0.834613796,0.60898030735
0.3621406239,0.4669299837,0.4661768812,0.4388956586,0.6721555782,0.49902839568,0.60271761062,1.1899013042,1.699604365,2.39466138,3.12251883,4.07105082,4.33650039,4.7074547,4.27034163,3.66296919,2.5483465,1.903757291,1.2278925056,0.8685891566,0.55809511466
0.4272240294,0.3924162392,0.3964946414,0.6273052973,0.4506541787,0.61303001969,0.61084303802,1.139416579,1.681170525,2.40935808,3.1505761,3.99579256,4.471813,4.43904759,4.22129977,3.61057226,2.75459526,1.854991821,1.2367795012,0.8563541608,0.75777370119
